trial,weeks,pubID,cottrell_focused_v_common_score,is_spr
G001,4,PubID_068,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,2.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,2.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_070,1.0,False
G001,4,PubID_070,0.0,False
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,0.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,True
G001,4,PubID_077,1.0,False
G001,4,PubID_077,1.0,False
G001,4,PubID_077,0.0,False
G001,4,PubID_077,0.0,False
G001,4,PubID_077,1.0,False
G001,4,PubID_077,1.0,False
G001,4,PubID_077,1.0,False
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,0.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,True
G001,4,PubID_079,1.0,False
G001,4,PubID_079,0.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,2.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,1.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,1.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,3.0,False
G001,4,PubID_092,2.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_092,0.0,False
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,0.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,1.0,True
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,2.0,False
G001,4,PubID_100,4.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,2.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,2.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,4.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_100,0.0,False
G001,4,PubID_100,1.0,False
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,2.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,True
G001,4,PubID_110,1.0,False
G001,4,PubID_110,0.0,False
G001,4,PubID_110,1.0,False
G001,4,PubID_110,1.0,False
G001,4,PubID_110,2.0,False
G001,4,PubID_110,1.0,False
G001,4,PubID_110,1.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_112,1.0,False
G001,4,PubID_112,1.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_112,1.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_112,1.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_112,0.0,False
G001,4,PubID_113,2.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,2.0,False
G001,4,PubID_113,2.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_113,2.0,False
G001,4,PubID_113,1.0,False
G001,4,PubID_113,0.0,False
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,1.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,True
G001,4,PubID_114,0.0,False
G001,4,PubID_114,0.0,False
G001,4,PubID_114,1.0,False
G001,4,PubID_116,1.0,False
G001,4,PubID_116,1.0,False
G001,4,PubID_116,0.0,False
G001,4,PubID_117,0.0,False
G001,4,PubID_117,0.0,False
G001,4,PubID_117,1.0,False
G001,4,PubID_117,1.0,False
G001,4,PubID_117,1.0,False
G001,4,PubID_117,1.0,False
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,1.0,True
G001,4,PubID_151,2.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,2.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,0.0,False
G001,4,PubID_151,1.0,False
G001,4,PubID_153,1.0,False
G001,4,PubID_153,1.0,False
G001,4,PubID_153,1.0,False
G001,4,PubID_153,1.0,False
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,1.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,0.0,True
G001,4,PubID_154,1.0,False
G001,4,PubID_154,0.0,False
G001,4,PubID_163,1.0,False
G001,4,PubID_163,0.0,False
G001,4,PubID_163,0.0,False
G001,4,PubID_163,0.0,False
G001,4,PubID_163,2.0,False
G001,4,PubID_163,1.0,False
G001,4,PubID_172,1.0,False
G001,4,PubID_172,0.0,False
G001,4,PubID_172,1.0,False
G001,4,PubID_172,1.0,False
G001,4,PubID_172,1.0,False
G001,4,PubID_172,2.0,False
G001,4,PubID_172,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,2.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,0.0,False
G001,4,PubID_177,1.0,False
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,True
G001,4,PubID_187,1.0,False
G001,4,PubID_187,1.0,False
G001,4,PubID_187,1.0,False
G001,4,PubID_187,0.0,False
G001,4,PubID_187,1.0,False
G001,4,PubID_187,1.0,False
G001,4,PubID_187,0.0,False
G001,4,PubID_191,1.0,False
G001,4,PubID_191,2.0,False
G001,4,PubID_191,2.0,False
G001,4,PubID_191,0.0,False
G001,4,PubID_191,1.0,False
G001,4,PubID_191,0.0,False
G001,4,PubID_191,1.0,False
G001,4,PubID_191,0.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,3.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,3.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,2.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,0.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,4,PubID_193,1.0,False
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,True
G001,8,PubID_005,0.0,False
G001,8,PubID_009,1.0,False
G001,8,PubID_009,0.0,False
G001,8,PubID_009,1.0,False
G001,8,PubID_009,2.0,False
G001,8,PubID_009,1.0,False
G001,8,PubID_009,0.0,False
G001,8,PubID_009,0.0,False
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,True
G001,8,PubID_014,0.0,False
G001,8,PubID_014,0.0,False
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,1.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
G001,8,PubID_023,0.0,True
